sweep_name,sweep_value,method,avg_rate_mean,avg_rate_std,outage_mean,outage_std,beam_success_mean,beam_success_std,avg_return_mean,avg_return_std,latency_ms_mean,latency_ms_std
blocker_density,2.0,BeliefAwareRollout,4.753467694420449,0.16969598623454266,0.121,0.012384466076500842,0.7385,0.016870832818802983,4.4620426944204485,0.19527058900889951,0.9485623530190423,0.077877571490616
blocker_density,2.0,OneStepPredictive,4.010861322974556,0.2132094966722762,0.052500000000000005,0.011096170510586072,0.8634999999999999,0.015194571399022748,3.8947988229745563,0.2320317520240582,0.28793741449499066,0.018101109287285314
blocker_density,2.0,Oracle,5.944532951248663,0.10690966665883768,0.001,0.0009354143466934853,0.9205,0.008536685539481923,5.924570451248664,0.10632875350949182,1.9563468787264355,0.011802021842229693
blocker_density,2.0,ProposedV2,4.854102653202323,0.11100818476112831,0.08875000000000001,0.018590992442578204,0.782,0.012389511693363877,4.638165153202324,0.13784885036852157,0.3765963422083587,0.03582634654662147
blocker_density,2.0,Reactive,4.900734393114016,0.18488562170357553,0.12,0.01818309654596818,0.73525,0.019659603251337518,4.606509393114015,0.2216184597875655,0.0031529502748526284,3.936989610325617e-05
blocker_density,3.0,BeliefAwareRollout,4.474910792991436,0.1663690056546073,0.14525000000000002,0.010793516572461448,0.73125,0.01667708008015791,4.135848292991436,0.16122906295919243,1.1478529655159946,0.15866227289839882
blocker_density,3.0,OneStepPredictive,3.8292414128491656,0.2434154463475084,0.08075,0.02051828452868319,0.8380000000000001,0.026688012290165028,3.655216412849166,0.26774403724686946,0.2619841145042301,0.0010934619090367582
blocker_density,3.0,Oracle,5.738301707021316,0.11483601811452368,0.00125,0.0013693063937629153,0.9257500000000001,0.006254998001598374,5.715701707021317,0.11820927456329414,2.5759612077390557,0.004685662824286661
blocker_density,3.0,ProposedV2,4.51156334457404,0.20071345509999344,0.10300000000000001,0.00800780868902348,0.7815,0.010647769719523434,4.27042584457404,0.215635109853182,0.455888797489024,0.015387645527585562
blocker_density,3.0,Reactive,4.714461906027812,0.19476250802223524,0.1455,0.031210975633581214,0.725,0.03493744409655635,4.3670619060278115,0.24806539011341566,0.0028086735137549113,1.8523969301650468e-05
blocker_speed,0.5,BeliefAwareRollout,4.791343708214255,0.11670958736188325,0.10475000000000001,0.014304719500919967,0.7522499999999999,0.01859771491339728,4.531856208214256,0.14106594829759936,0.8967640982245939,0.1295684517555889
blocker_speed,0.5,OneStepPredictive,3.8190129240372954,0.3247506688503968,0.035750000000000004,0.011308182877898641,0.8877499999999999,0.03224321634080571,3.7381379240372965,0.30731232968200645,0.25854354598959617,0.0009194522711352109
blocker_speed,0.5,Oracle,5.965537124490673,0.18053556292725106,0.0005,0.0006123724356957945,0.92175,0.01008092257682795,5.949349624490675,0.17937309704941748,1.574984166498325,0.1587065414284671
blocker_speed,0.5,ProposedV2,4.9069024277744155,0.08848787463192989,0.07225000000000001,0.005989574275355468,0.7972499999999999,0.022808989455914086,4.722689927774415,0.08059933012911859,0.31316505596987554,0.05241905472681233
blocker_speed,0.5,Reactive,4.965663225535822,0.09543761942114057,0.10899999999999999,0.020877619596112954,0.74275,0.02481682896745677,4.694600725535823,0.1328631725163327,0.00272857123400172,1.563057333791902e-05
blocker_speed,1.0,BeliefAwareRollout,4.900206240337914,0.09091576124880128,0.10775000000000001,0.010822430410956683,0.7445,0.014781745499094464,4.633218740337915,0.10312984543670915,0.7821745464952983,0.06412481513211858
blocker_speed,1.0,OneStepPredictive,4.093769650593595,0.20892006457487006,0.042,0.0115,0.87325,0.010741275529470424,3.9986321505935956,0.19673052945015748,0.2591616535173671,0.0016944652066200213
blocker_speed,1.0,Oracle,6.032684560368851,0.10634252856151205,0.0,0.0,0.9200000000000002,0.011618950038622256,6.016297060368851,0.1061991392718608,1.5863075870047396,0.16168200165452404
blocker_speed,1.0,ProposedV2,5.038476136032864,0.08962760859345105,0.07675000000000001,0.009407443861113387,0.7875000000000001,0.01284523257866514,4.842076136032864,0.09818781239200729,0.28184723949834734,0.03579023441382017
blocker_speed,1.0,Reactive,5.010164374112421,0.09280731062979063,0.10575000000000001,0.008046738469715537,0.7415,0.014017845768876182,4.7439143741124195,0.09600161396079748,0.002780235760837968,2.9228114628678466e-05
blocker_speed,1.5,BeliefAwareRollout,4.894855304403341,0.12317930024553753,0.10674999999999998,0.008276472678623421,0.75025,0.01133026919362467,4.629380304403341,0.13681663461600313,0.7787974677557941,0.06501644106304959
blocker_speed,1.5,OneStepPredictive,4.152436230204819,0.13238510929176892,0.036750000000000005,0.011979148550710939,0.8867499999999999,0.02416867807721392,4.06783623020482,0.13250387999688568,0.2584408167822403,0.001020629273731353
blocker_speed,1.5,Oracle,6.080241984711095,0.1419998749403792,0.0005,0.0006123724356957946,0.9165000000000001,0.008888194417315583,6.061954484711094,0.14246892558953567,1.5773678700161327,0.1602171335337858
blocker_speed,1.5,ProposedV2,4.993657641490459,0.12986044018934753,0.08049999999999999,0.009034655499796323,0.7895,0.006154266812545586,4.790845141490459,0.1436727114759571,0.2889332749900859,0.035751999455746225
blocker_speed,1.5,Reactive,5.071359494203475,0.09482367467783227,0.09924999999999999,0.011280514172678478,0.7525,0.009219544457292908,4.820846994203474,0.11220599977370563,0.0027664247527354746,2.8434640081440303e-05
blocker_speed,2.0,BeliefAwareRollout,4.853620822486173,0.14167814739315218,0.10325,0.010111874208078344,0.7485,0.019579964249201255,4.594920822486172,0.15796750763152892,0.7853239147361819,0.05572442389342848
blocker_speed,2.0,OneStepPredictive,4.191967042669114,0.1328961398557722,0.048,0.009539392014169455,0.87775,0.010529719844326348,4.085017042669113,0.13022037129928515,0.25822923048872326,0.0009230178023181877
blocker_speed,2.0,Oracle,6.088206120553053,0.14168353388819,0.0005,0.0006123724356957945,0.9195000000000002,0.010741275529470419,6.068643620553053,0.14273091569655907,1.5744532137759961,0.16109944387908223
blocker_speed,2.0,ProposedV2,4.93676345494097,0.16308695606625698,0.07949999999999999,0.010565273304557718,0.784,0.011107429945761547,4.735350954940971,0.1799803851779419,0.29837765377396863,0.0383338144854858
blocker_speed,2.0,Reactive,5.016832151973515,0.14555657933661748,0.09625000000000002,0.010000000000000002,0.7547499999999999,0.01932291385893961,4.770894651973514,0.15962051124112658,0.002761087745966506,3.515524530771154e-05
obs_noise,0.0,BeliefAwareRollout,5.245180010774213,0.16072917074475582,0.05550000000000001,0.011028372500056392,0.8435,0.011247221879202018,5.105417510774213,0.1681218734003481,0.6822126429960917,0.04975643638332096
obs_noise,0.0,OneStepPredictive,4.0735510280338865,0.18217231897480546,0.0395,0.01176860229593982,0.8877499999999999,0.01989660775107154,3.986076028033886,0.17370509484440683,0.2600016627875448,0.0016561134822745563
obs_noise,0.0,Oracle,6.032684560368851,0.10634252856151205,0.0,0.0,0.9200000000000002,0.011618950038622256,6.016297060368851,0.1061991392718608,1.5836673502235499,0.161271767777042
obs_noise,0.0,ProposedV2,5.1522991246183,0.15216057962138999,0.045,0.008062257748298548,0.861,0.010706306552681937,5.036986624618299,0.16526680908762004,0.21212252196710324,0.03520407316709606
obs_noise,0.0,Reactive,5.313036927228785,0.1501958157619674,0.0495,0.008463155439905378,0.8475000000000001,0.011911129249571608,5.182836927228786,0.16139944421868002,0.002778692950414552,2.9852230814169062e-05
obs_noise,0.02,BeliefAwareRollout,5.29197903242192,0.09271507782115926,0.06575,0.012663925141913942,0.81875,0.012747548783981969,5.12770403242192,0.11191314767826181,0.6945710007767048,0.04820337689419963
obs_noise,0.02,OneStepPredictive,4.0069040393426505,0.14072702020801323,0.03925,0.01102837250005639,0.8935000000000001,0.01335571038919308,3.9199290393426502,0.1346086888680744,0.2587392212899431,0.0012809397370799685
obs_noise,0.02,Oracle,6.032684560368851,0.10634252856151205,0.0,0.0,0.9200000000000002,0.011618950038622256,6.016297060368851,0.1061991392718608,1.6018141565255064,0.15803267253110373
obs_noise,0.02,ProposedV2,5.265442681151476,0.09745642160102974,0.05325,0.009137833441248532,0.8352499999999999,0.008923284148787397,5.129730181151476,0.10799857377105387,0.22448002604232897,0.03523801017812105
obs_noise,0.02,Reactive,5.368498204750655,0.11185532659264831,0.05675,0.007524958471646206,0.8244999999999999,0.012663925141913961,5.219523204750655,0.12119610489393613,0.0027702814713848056,9.459732636021932e-06
obs_noise,0.05,BeliefAwareRollout,4.816974908682153,0.06937088173724165,0.11274999999999999,0.012206555615733704,0.74475,0.015132745950421531,4.537737408682152,0.07864855208436136,0.8633299209768666,0.0568723454245645
obs_noise,0.05,OneStepPredictive,4.129701738361282,0.19903145470270023,0.0435,0.012283118496538245,0.8714999999999999,0.009695359714832666,4.031639238361282,0.18353861620623735,0.25776489649160794,0.0009399020300120837
obs_noise,0.05,Oracle,6.032684560368851,0.10634252856151205,0.0,0.0,0.9200000000000002,0.011618950038622256,6.016297060368851,0.1061991392718608,1.5910767114937698,0.15453323660025478
obs_noise,0.05,ProposedV2,5.025422473572093,0.09444718939634679,0.07425000000000001,0.011926860441876562,0.7915000000000001,0.012927683473847871,4.836122473572093,0.11005687527722267,0.31010648927349393,0.03527807615840438
obs_noise,0.05,Reactive,5.0157196378927935,0.10524655635015802,0.09924999999999999,0.006500000000000001,0.7484999999999999,0.014326548781894415,4.763219637892793,0.11324437282002126,0.002764319517154945,1.9765215293262498e-05
obs_noise,0.1,BeliefAwareRollout,4.071724332406378,0.0895719389999812,0.16475,0.011816302298096472,0.6707500000000001,0.02339337513057914,3.667749332406376,0.10978824482805541,1.2791065401979722,0.07611982732933083
obs_noise,0.1,OneStepPredictive,4.208688264135739,0.15428283360301365,0.0505,0.013797644726546628,0.8627500000000001,0.006864765108873007,4.0938507641357385,0.1488025857343378,0.25811969125152245,0.0010328874324230777
