sweep_name,sweep_value,method,seed,avg_rate,outage,beam_success,avg_return,latency_ms
blocker_speed,0.5,BeliefAwareRollout,0,4.9713360434163105,0.08,0.7525,4.759398543416309,0.6693158350572048
blocker_speed,0.5,BeliefAwareRollout,1,4.735037165892905,0.11625,0.72375,4.4489121658929065,1.0042265325319022
blocker_speed,0.5,BeliefAwareRollout,2,4.706220202695597,0.10375000000000001,0.7825,4.455595202695598,1.0362763137891307
blocker_speed,0.5,BeliefAwareRollout,3,4.661273496308635,0.12125,0.75125,4.369835996308636,0.9729961487209948
blocker_speed,0.5,BeliefAwareRollout,4,4.882851632757828,0.10250000000000001,0.75125,4.625539132757828,0.885371193762694
blocker_speed,0.5,OneStepPredictive,0,3.8913390840420554,0.03125,0.88625,3.8194640840420555,0.27595871863923094
blocker_speed,0.5,OneStepPredictive,1,3.5301041351542763,0.02125,0.93625,3.4812291351542766,0.26164070626236935
blocker_speed,0.5,OneStepPredictive,2,4.073063266766442,0.055,0.865,3.9505007667664422,0.26213510366233095
blocker_speed,0.5,OneStepPredictive,3,3.3682072377549677,0.03125,0.9075,3.2991447377549674,0.26049144477838126
blocker_speed,0.5,OneStepPredictive,4,4.232350896468738,0.04000000000000001,0.84375,4.140350896468738,0.26577576994895935
blocker_speed,0.5,Oracle,0,6.120720325818055,0.0,0.9025000000000001,6.104220325818055,1.3522572400779609
blocker_speed,0.5,Oracle,1,5.951869364255591,0.00125,0.93,5.936806864255592,1.869349791154491
blocker_speed,0.5,Oracle,2,5.717221520733664,0.0,0.92875,5.702596520733664,1.530163848756274
blocker_speed,0.5,Oracle,3,5.8300813913488305,0.0,0.92625,5.81395639134883,1.6621964674141054
blocker_speed,0.5,Oracle,4,6.2077930202972285,0.00125,0.92125,6.189168020297229,1.5261170849998962
blocker_speed,0.5,ProposedV2,0,5.013145577994211,0.06875,0.77,4.833645577994212,0.21897292005178315
blocker_speed,0.5,ProposedV2,1,4.958845191966809,0.075,0.785,4.7666576919668096,0.3338360962061415
blocker_speed,0.5,ProposedV2,2,4.911014061943749,0.07,0.8275,4.74213906194375,0.38827271379432204
blocker_speed,0.5,ProposedV2,3,4.769365392332382,0.0625,0.8225,4.609115392332383,0.330230847475832
blocker_speed,0.5,ProposedV2,4,4.953526190289061,0.061250000000000006,0.79,4.79033869028906,0.3048523787401791
blocker_speed,0.5,Reactive,0,5.03083699630823,0.08125000000000002,0.73125,4.816024496308229,0.0027328937630954897
blocker_speed,0.5,Reactive,1,4.864666265944658,0.13999999999999999,0.7,4.524666265944658,0.002835472414517426
blocker_speed,0.5,Reactive,2,4.962099192661392,0.12,0.77,4.672599192661393,0.0027337012033967767
blocker_speed,0.5,Reactive,3,4.862260713750885,0.11249999999999999,0.75375,4.585510713750887,0.0027203650324736373
blocker_speed,0.5,Reactive,4,5.10845295901395,0.09125,0.75875,4.874202959013948,0.00289611506559595
blocker_speed,1.0,BeliefAwareRollout,0,4.9524589184746475,0.0875,0.745,4.7221464184746464,0.7055766637131455
blocker_speed,1.0,BeliefAwareRollout,1,4.879248182230694,0.115,0.71625,4.596935682230694,0.849246670040884
blocker_speed,1.0,BeliefAwareRollout,2,4.754448038199624,0.11875,0.75125,4.467073038199624,0.7388277600011861
blocker_speed,1.0,BeliefAwareRollout,3,4.885457525906497,0.10875,0.75875,4.619582525906496,0.8688922787450792
blocker_speed,1.0,BeliefAwareRollout,4,5.029418536878113,0.10875,0.75125,4.760356036878113,0.8755606225167867
blocker_speed,1.0,OneStepPredictive,0,3.8115276163257334,0.02,0.8687499999999999,3.762340116325734,0.26401873372833506
blocker_speed,1.0,OneStepPredictive,1,4.332382874230515,0.04375,0.8875,4.235320374230514,0.261377223710042
blocker_speed,1.0,OneStepPredictive,2,4.068022797776823,0.05375,0.8674999999999999,3.951522797776824,0.26698005496200494
blocker_speed,1.0,OneStepPredictive,3,3.9302508493073502,0.04625,0.88375,3.824063349307351,0.25948109002456476
blocker_speed,1.0,OneStepPredictive,4,4.326664115327554,0.04625,0.85875,4.219914115327554,0.2667220475086651
blocker_speed,1.0,Oracle,0,6.066170069489442,0.0,0.8975,6.0481700694894425,1.3533775099767809
blocker_speed,1.0,Oracle,1,6.066768144500364,0.0,0.9299999999999999,6.053080644500364,1.8365820087637985
blocker_speed,1.0,Oracle,2,5.863224059457604,0.0,0.9225,5.847474059457603,1.5343432199415474
