episode_id,seed,method,event_id,relative_t,absolute_t,rate,outage,selected_beam,oracle_beam,beam_success,los_flag,fallback_triggered,guard_triggered,los_beam
1,0,BeliefAwareRollout,0,-5,2,4.611141995266623,0.0,17,17,1.0,1.0,False,True,17
1,0,BeliefAwareRollout,0,-4,3,5.2973685605770715,0.0,17,17,1.0,1.0,False,True,17
1,0,BeliefAwareRollout,0,-3,4,6.332628978624099,0.0,17,17,1.0,1.0,False,True,17
1,0,BeliefAwareRollout,0,-2,5,7.030365051107357,0.0,17,17,1.0,1.0,False,True,17
1,0,BeliefAwareRollout,0,-1,6,7.020611699564103,0.0,17,17,1.0,1.0,False,True,17
1,0,BeliefAwareRollout,0,0,7,0.24092917584684145,1.0,16,14,0.0,0.0,False,False,17
1,0,BeliefAwareRollout,0,1,8,0.5257639069368067,1.0,17,18,0.0,0.0,False,False,17
1,0,BeliefAwareRollout,0,2,9,0.6237720473056404,1.0,17,18,0.0,0.0,False,False,17
1,0,BeliefAwareRollout,0,3,10,0.5426478728288276,1.0,17,18,0.0,0.0,False,False,17
1,0,BeliefAwareRollout,0,4,11,0.5992837341726228,1.0,17,18,0.0,0.0,False,False,16
1,0,BeliefAwareRollout,0,5,12,2.9292036663429686,0.0,14,18,1.0,0.0,False,False,16
1,0,BeliefAwareRollout,0,6,13,2.8641280689023474,0.0,14,14,1.0,0.0,False,False,16
1,0,BeliefAwareRollout,0,7,14,2.6802148130734866,0.0,14,14,1.0,0.0,False,False,16
1,0,BeliefAwareRollout,0,8,15,2.6299541642890354,0.0,14,14,1.0,0.0,False,False,16
1,0,BeliefAwareRollout,0,9,16,2.787575623272922,0.0,14,14,1.0,0.0,False,False,16
1,0,BeliefAwareRollout,0,10,17,2.5357770578826515,0.0,18,14,1.0,0.0,False,False,16
1,0,BeliefAwareRollout,1,-5,179,6.904035658236896,0.0,14,14,1.0,1.0,False,True,14
1,0,BeliefAwareRollout,1,-4,180,0.7589054763742848,1.0,13,14,0.0,1.0,False,True,14
1,0,BeliefAwareRollout,1,-3,181,6.867203308717726,0.0,14,14,1.0,1.0,False,True,14
1,0,BeliefAwareRollout,1,-2,182,6.749387141278275,0.0,14,14,1.0,1.0,False,False,14
1,0,BeliefAwareRollout,1,-1,183,6.249618865208799,0.0,14,14,1.0,1.0,False,True,14
1,0,BeliefAwareRollout,1,0,184,0.22750377907007083,1.0,14,18,0.0,0.0,False,False,14
1,0,BeliefAwareRollout,1,1,185,0.19699344971682442,1.0,14,18,0.0,0.0,False,False,14
1,0,BeliefAwareRollout,1,2,186,0.1392210117260199,1.0,14,18,0.0,0.0,False,False,14
1,0,BeliefAwareRollout,1,3,187,3.597941147951763,0.0,14,14,0.0,1.0,False,True,15
1,0,BeliefAwareRollout,1,4,188,3.345585225500833,0.0,14,15,1.0,1.0,False,True,15
1,0,BeliefAwareRollout,1,5,189,2.9795111299360673,0.0,14,15,1.0,1.0,False,True,15
1,0,BeliefAwareRollout,1,6,190,3.1122884849484764,0.0,14,15,1.0,1.0,False,True,15
1,0,BeliefAwareRollout,1,7,191,6.617456955415907,0.0,15,15,1.0,1.0,False,True,15
1,0,BeliefAwareRollout,1,8,192,7.063951094162998,0.0,15,15,1.0,1.0,False,True,15
1,0,BeliefAwareRollout,1,9,193,7.115333072088269,0.0,15,15,1.0,1.0,False,True,15
1,0,BeliefAwareRollout,1,10,194,2.802047948863947,0.0,18,15,1.0,1.0,False,False,15
2,0,BeliefAwareRollout,0,-2,0,7.4669421858208,0.0,15,15,1.0,1.0,False,True,15
2,0,BeliefAwareRollout,0,-1,1,7.630830903877061,0.0,15,15,1.0,1.0,False,True,15
2,0,BeliefAwareRollout,0,0,2,0.2909121200762418,1.0,14,18,0.0,0.0,False,False,15
2,0,BeliefAwareRollout,0,1,3,4.102198428681408,0.0,14,14,1.0,0.0,False,False,15
2,0,BeliefAwareRollout,0,2,4,1.2312288087491454,1.0,17,15,0.0,1.0,False,False,15
2,0,BeliefAwareRollout,0,3,5,2.888278931867709,0.0,15,14,0.0,1.0,False,True,14
2,0,BeliefAwareRollout,0,4,6,6.0274574655720405,0.0,14,14,1.0,1.0,False,True,14
2,0,BeliefAwareRollout,0,5,7,7.30350991977799,0.0,14,14,1.0,1.0,False,True,14
2,0,BeliefAwareRollout,0,6,8,7.255507250210321,0.0,14,14,1.0,1.0,False,True,14
2,0,BeliefAwareRollout,0,7,9,7.603748509518301,0.0,14,14,1.0,1.0,False,True,14
2,0,BeliefAwareRollout,0,8,10,7.079863408799214,0.0,14,14,1.0,1.0,False,True,14
2,0,BeliefAwareRollout,0,9,11,1.3018698954717163,1.0,13,14,0.0,1.0,False,True,14
2,0,BeliefAwareRollout,0,10,12,2.817601735680411,0.0,13,14,0.0,1.0,False,True,14
3,0,BeliefAwareRollout,0,-5,42,2.0975831753937286,0.0,15,14,0.0,1.0,False,True,14
3,0,BeliefAwareRollout,0,-4,43,3.189114033077991,0.0,14,15,0.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,-3,44,3.874896601211088,0.0,15,15,1.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,-2,45,4.49316906395069,0.0,15,15,1.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,-1,46,5.6348979132877,0.0,15,15,1.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,0,47,0.188360063212703,1.0,14,18,0.0,0.0,False,False,15
3,0,BeliefAwareRollout,0,1,48,0.18316910466286865,1.0,14,18,0.0,0.0,False,False,15
3,0,BeliefAwareRollout,0,2,49,1.9352692426144615,0.0,14,14,1.0,0.0,False,False,15
3,0,BeliefAwareRollout,0,3,50,2.393803630049763,0.0,14,14,1.0,0.0,False,False,15
3,0,BeliefAwareRollout,0,4,51,2.282574883170108,0.0,14,14,1.0,0.0,False,False,15
3,0,BeliefAwareRollout,0,5,52,2.563844461447115,0.0,14,15,1.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,6,53,4.880688479050685,0.0,15,15,1.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,7,54,3.957922047456089,0.0,15,15,1.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,8,55,3.2089218842158553,0.0,15,15,1.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,9,56,2.2198216935414097,0.0,16,15,0.0,1.0,False,True,15
3,0,BeliefAwareRollout,0,10,57,3.504405374060128,0.0,16,16,1.0,1.0,False,True,16
3,0,BeliefAwareRollout,1,-5,90,2.1647662770274505,0.0,20,18,1.0,1.0,False,False,18
3,0,BeliefAwareRollout,1,-4,91,0.8767132585070228,1.0,21,18,0.0,1.0,False,True,18
3,0,BeliefAwareRollout,1,-3,92,6.6358506712309815,0.0,18,18,1.0,1.0,False,True,18
3,0,BeliefAwareRollout,1,-2,93,6.456953350096472,0.0,18,18,1.0,1.0,False,True,18
3,0,BeliefAwareRollout,1,-1,94,6.2173899354611555,0.0,18,18,1.0,1.0,False,True,18
3,0,BeliefAwareRollout,1,0,95,2.7349528048568064,0.0,18,18,1.0,0.0,False,False,18
3,0,BeliefAwareRollout,1,1,96,2.536000571619239,0.0,18,18,1.0,0.0,False,False,18
3,0,BeliefAwareRollout,1,2,97,1.985719141718105,0.0,19,18,0.0,1.0,False,True,18
3,0,BeliefAwareRollout,1,3,98,3.777238305460336,0.0,19,19,0.0,1.0,False,True,19
3,0,BeliefAwareRollout,1,4,99,1.2260990318873815,1.0,18,19,0.0,1.0,False,True,19
3,0,BeliefAwareRollout,1,5,100,0.7661549400188942,1.0,17,19,0.0,1.0,False,True,19
3,0,BeliefAwareRollout,1,6,101,2.638497318798747,0.0,18,19,1.0,1.0,False,True,19
3,0,BeliefAwareRollout,1,7,102,2.3757095440754896,0.0,18,19,1.0,1.0,False,True,19
3,0,BeliefAwareRollout,1,8,103,2.6151767214817134,0.0,18,19,1.0,1.0,False,True,19
3,0,BeliefAwareRollout,1,9,104,2.5509171746200203,0.0,18,19,1.0,1.0,False,True,19
3,0,BeliefAwareRollout,1,10,105,2.856768992180105,0.0,18,19,1.0,1.0,False,True,19
0,1,BeliefAwareRollout,0,-2,0,4.47831505040233,0.0,16,16,1.0,1.0,False,True,16
0,1,BeliefAwareRollout,0,-1,1,2.919775984352297,0.0,17,16,0.0,1.0,False,True,16
0,1,BeliefAwareRollout,0,0,2,0.2636758650421744,1.0,16,14,0.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,1,3,0.26502198411056066,1.0,16,14,0.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,2,4,0.26644810719771556,1.0,16,14,0.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,3,5,0.2847711339574441,1.0,16,14,0.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,4,6,0.2005375298781971,1.0,16,14,0.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,5,7,2.7257288346323123,0.0,14,14,1.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,6,8,2.3890979331821627,0.0,14,14,1.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,7,9,2.3912119269472765,0.0,14,14,1.0,0.0,False,False,17
0,1,BeliefAwareRollout,0,8,10,0.7306796293341502,1.0,15,17,0.0,1.0,False,True,17
0,1,BeliefAwareRollout,0,9,11,6.256469126166897,0.0,17,17,1.0,1.0,False,True,17
0,1,BeliefAwareRollout,0,10,12,6.193847903552496,0.0,17,17,1.0,1.0,False,False,17
0,1,BeliefAwareRollout,1,-5,79,4.612920167522471,0.0,16,16,1.0,1.0,False,True,16
0,1,BeliefAwareRollout,1,-4,80,3.5289669260791428,0.0,16,16,0.0,1.0,False,True,15
0,1,BeliefAwareRollout,1,-3,81,2.252788695877155,0.0,16,15,0.0,1.0,False,False,15
0,1,BeliefAwareRollout,1,-2,82,1.2061406178474898,1.0,16,15,0.0,1.0,False,False,15
0,1,BeliefAwareRollout,1,-1,83,1.0011168102726562,1.0,16,15,0.0,1.0,False,False,15
0,1,BeliefAwareRollout,1,0,84,0.5055995933994069,1.0,16,14,0.0,0.0,False,False,15
0,1,BeliefAwareRollout,1,1,85,0.4880915258740888,1.0,16,14,0.0,0.0,False,False,15
0,1,BeliefAwareRollout,1,2,86,0.2823422476707928,1.0,14,18,0.0,0.0,False,False,15
0,1,BeliefAwareRollout,1,3,87,0.26493581854843457,1.0,14,18,0.0,0.0,False,False,15
0,1,BeliefAwareRollout,1,4,88,0.32334023827545466,1.0,14,18,0.0,0.0,False,False,15
0,1,BeliefAwareRollout,1,5,89,0.3127200334897091,1.0,14,18,0.0,0.0,False,False,15
0,1,BeliefAwareRollout,1,6,90,0.33620182890690564,1.0,14,18,0.0,0.0,False,False,14
0,1,BeliefAwareRollout,1,7,91,3.9146490863028345,0.0,14,14,1.0,0.0,False,False,14
0,1,BeliefAwareRollout,1,8,92,7.7401964593298445,0.0,14,14,1.0,1.0,False,False,14
0,1,BeliefAwareRollout,1,9,93,7.709642328290205,0.0,14,14,1.0,1.0,False,True,14
0,1,BeliefAwareRollout,1,10,94,7.6309977553568675,0.0,14,14,1.0,1.0,False,True,14
0,1,BeliefAwareRollout,2,-5,166,1.3065444070466168,1.0,16,17,0.0,1.0,False,False,17
0,1,BeliefAwareRollout,2,-4,167,5.097472678117944,0.0,18,18,0.0,1.0,False,True,18
0,1,BeliefAwareRollout,2,-3,168,5.945889744420601,0.0,18,18,1.0,1.0,False,True,18
0,1,BeliefAwareRollout,2,-2,169,6.090156065421383,0.0,18,18,1.0,1.0,False,True,18
0,1,BeliefAwareRollout,2,-1,170,6.549389032341392,0.0,18,18,1.0,1.0,False,False,18
0,1,BeliefAwareRollout,2,0,171,0.26390532440064285,1.0,18,20,0.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,1,172,0.32433137128680134,1.0,18,20,0.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,2,173,0.29789974303766725,1.0,18,20,0.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,3,174,0.25558306305365425,1.0,18,20,0.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,4,175,0.28315408514680124,1.0,18,20,0.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,5,176,3.3675762010501455,0.0,18,18,1.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,6,177,3.1245937407982693,0.0,18,18,1.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,7,178,3.5714817702331163,0.0,18,18,1.0,0.0,False,False,18
0,1,BeliefAwareRollout,2,8,179,6.4287107481795145,0.0,18,18,1.0,1.0,False,True,18
0,1,BeliefAwareRollout,2,9,180,0.8285962432565555,1.0,19,18,0.0,1.0,False,True,18
0,1,BeliefAwareRollout,2,10,181,5.599176231320443,0.0,18,18,1.0,1.0,False,True,18
2,1,BeliefAwareRollout,0,-3,0,2.3956635528974664,0.0,16,15,0.0,1.0,False,True,15
2,1,BeliefAwareRollout,0,-2,1,4.155055912864297,0.0,15,15,1.0,1.0,False,True,15
2,1,BeliefAwareRollout,0,-1,2,4.000734204493941,0.0,15,15,0.0,1.0,False,True,15
2,1,BeliefAwareRollout,0,0,3,0.2770004990330876,1.0,16,18,0.0,0.0,False,False,15
2,1,BeliefAwareRollout,0,1,4,0.40295138196031943,1.0,16,14,0.0,0.0,False,False,15
2,1,BeliefAwareRollout,0,2,5,0.36959658827690217,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,0,3,6,3.4729019391177793,0.0,16,16,0.0,1.0,False,False,16
2,1,BeliefAwareRollout,0,4,7,3.96628294414337,0.0,16,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,0,5,8,3.732084169921827,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,0,6,9,2.061778221137976,0.0,15,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,0,7,10,1.79945211795271,0.0,15,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,0,8,11,1.783611587932253,0.0,15,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,0,9,12,1.5528706189123056,0.0,15,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,0,10,13,4.443597948784268,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,-5,46,6.149159656001064,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,-4,47,6.660820083247712,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,-3,48,6.512505807096347,0.0,16,16,1.0,1.0,False,False,16
2,1,BeliefAwareRollout,1,-2,49,5.801992729392335,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,-1,50,6.480442262382828,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,0,51,0.15222723949512793,1.0,16,18,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,1,1,52,0.2873010462915746,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,1,2,53,0.3529732480356615,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,1,3,54,0.39154332691973703,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,1,4,55,6.855245637126489,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,5,56,6.733897002694484,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,6,57,7.011697285816308,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,7,58,7.294535705531114,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,8,59,7.618084990311266,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,9,60,6.969328192855875,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,1,10,61,7.701100706538603,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,-5,149,4.4793133156717,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,-4,150,0.606738740425391,1.0,17,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,-3,151,0.6509818020353026,1.0,17,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,-2,152,4.2307516357122,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,-1,153,3.9077109657052285,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,0,154,0.10634741513836486,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,2,1,155,0.11345188235249622,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,2,2,156,0.11542513490455798,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,2,3,157,0.13983781037121434,1.0,16,14,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,2,4,158,1.980933638158635,0.0,14,14,1.0,0.0,False,False,16
2,1,BeliefAwareRollout,2,5,159,0.049109538719049516,1.0,14,20,0.0,0.0,False,False,16
2,1,BeliefAwareRollout,2,6,160,3.2294719038105284,0.0,16,16,1.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,7,161,2.1019223722599487,0.0,17,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,8,162,2.3831363240407417,0.0,17,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,9,163,3.1769677724695873,0.0,16,16,0.0,1.0,False,True,16
2,1,BeliefAwareRollout,2,10,164,2.7687826367178165,0.0,17,16,0.0,1.0,False,True,16
3,1,BeliefAwareRollout,0,-1,0,1.209243201352789,1.0,17,15,0.0,1.0,False,False,15
3,1,BeliefAwareRollout,0,0,1,0.45678076632497616,1.0,17,18,0.0,0.0,False,False,15
3,1,BeliefAwareRollout,0,1,2,3.9969253413131582,0.0,14,14,1.0,0.0,False,False,15
3,1,BeliefAwareRollout,0,2,3,4.038122778279194,0.0,14,15,1.0,1.0,False,True,15
3,1,BeliefAwareRollout,0,3,4,4.314009091306727,0.0,14,15,1.0,1.0,False,True,15
3,1,BeliefAwareRollout,0,4,5,5.304263161883184,0.0,14,14,0.0,1.0,False,False,14
3,1,BeliefAwareRollout,0,5,6,5.825918511107952,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,0,6,7,6.737957318631388,0.0,14,14,1.0,1.0,False,False,14
3,1,BeliefAwareRollout,0,7,8,8.178613572484773,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,0,8,9,8.212964740267164,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,0,9,10,8.102826576740199,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,0,10,11,1.5851113908422239,0.0,13,14,0.0,1.0,False,True,14
3,1,BeliefAwareRollout,1,-5,60,2.887253031866959,0.0,14,13,1.0,1.0,False,True,13
3,1,BeliefAwareRollout,1,-4,61,2.9998221580694233,0.0,14,13,1.0,1.0,False,True,13
3,1,BeliefAwareRollout,1,-3,62,2.945801863279939,0.0,14,13,1.0,1.0,False,True,13
3,1,BeliefAwareRollout,1,-2,63,0.8343009080509635,1.0,15,13,0.0,1.0,False,True,13
3,1,BeliefAwareRollout,1,-1,64,2.8035159993045373,0.0,14,13,1.0,1.0,False,True,13
3,1,BeliefAwareRollout,1,0,65,2.9135049297673716,0.0,14,14,1.0,0.0,False,False,13
3,1,BeliefAwareRollout,1,1,66,1.8508228155021411,0.0,18,14,1.0,0.0,False,False,13
3,1,BeliefAwareRollout,1,2,67,1.6850069860003638,0.0,18,14,1.0,0.0,False,False,13
3,1,BeliefAwareRollout,1,3,68,2.5902733010428034,0.0,14,14,1.0,0.0,False,False,14
3,1,BeliefAwareRollout,1,4,69,2.5110767846731368,0.0,14,14,1.0,0.0,False,False,14
3,1,BeliefAwareRollout,1,5,70,2.3281478401615856,0.0,14,14,1.0,0.0,False,False,14
3,1,BeliefAwareRollout,1,6,71,1.6413467675480904,0.0,18,14,1.0,0.0,False,False,14
3,1,BeliefAwareRollout,1,7,72,2.0374685977021865,0.0,18,14,1.0,1.0,False,False,14
3,1,BeliefAwareRollout,1,8,73,1.922199013207988,0.0,18,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,1,9,74,1.8028802164359397,0.0,18,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,1,10,75,1.8920084059716133,0.0,18,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,-5,83,5.712405519212877,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,-4,84,5.745713187764189,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,-3,85,1.7189838961536603,0.0,18,14,1.0,1.0,False,False,14
3,1,BeliefAwareRollout,2,-2,86,1.6863627790934133,0.0,18,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,-1,87,1.734153801010022,0.0,18,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,0,88,0.1173481492931028,1.0,14,18,0.0,0.0,False,False,14
3,1,BeliefAwareRollout,2,1,89,0.12733268573273682,1.0,14,18,0.0,0.0,False,False,14
3,1,BeliefAwareRollout,2,2,90,0.1477960261410071,1.0,14,18,0.0,0.0,False,False,14
3,1,BeliefAwareRollout,2,3,91,1.510135013680008,0.0,14,14,1.0,0.0,False,False,14
3,1,BeliefAwareRollout,2,4,92,6.147376664865244,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,5,93,5.730346246572656,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,6,94,0.4763921300472686,1.0,13,14,0.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,7,95,6.36600834145358,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,8,96,5.834437828275968,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,9,97,6.185959746298822,0.0,14,14,1.0,1.0,False,True,14
3,1,BeliefAwareRollout,2,10,98,6.227149475188231,0.0,14,14,1.0,1.0,False,True,14
0,2,BeliefAwareRollout,0,-5,33,8.973157983840812,0.0,20,20,1.0,1.0,False,True,20
0,2,BeliefAwareRollout,0,-4,34,8.972357949498546,0.0,20,20,1.0,1.0,False,True,20
0,2,BeliefAwareRollout,0,-3,35,7.658354037849323,0.0,20,20,1.0,1.0,False,True,20
0,2,BeliefAwareRollout,0,-2,36,6.023430099243252,0.0,21,21,0.0,1.0,False,True,21
0,2,BeliefAwareRollout,0,-1,37,8.426257787939525,0.0,21,21,1.0,1.0,False,True,21
0,2,BeliefAwareRollout,0,0,38,0.3315100962485927,1.0,20,18,0.0,0.0,False,False,21
0,2,BeliefAwareRollout,0,1,39,0.10638607246659638,1.0,20,18,0.0,0.0,False,False,21
0,2,BeliefAwareRollout,0,2,40,0.18757438870948434,1.0,20,18,0.0,0.0,False,False,21
0,2,BeliefAwareRollout,0,3,41,0.25743224722087277,1.0,20,18,0.0,0.0,False,False,21
0,2,BeliefAwareRollout,0,4,42,2.6829072799395597,0.0,18,18,1.0,0.0,False,False,21
0,2,BeliefAwareRollout,0,5,43,2.6119850603852233,0.0,18,18,1.0,0.0,False,False,21
0,2,BeliefAwareRollout,0,6,44,4.703540899428788,0.0,20,21,0.0,1.0,False,False,21
0,2,BeliefAwareRollout,0,7,45,6.621294177806548,0.0,20,20,1.0,1.0,False,True,20
0,2,BeliefAwareRollout,0,8,46,7.299987597520967,0.0,20,20,1.0,1.0,False,True,20
0,2,BeliefAwareRollout,0,9,47,8.025091624109555,0.0,20,20,1.0,1.0,False,True,20
0,2,BeliefAwareRollout,0,10,48,8.40571701333838,0.0,20,20,1.0,1.0,False,True,20
0,2,BeliefAwareRollout,1,-5,117,0.6826846732068717,1.0,19,18,0.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,-4,118,5.867144704450841,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,-3,119,5.705656275596708,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,-2,120,6.174349146633147,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,-1,121,6.537006007288779,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,0,122,0.16731457126954688,1.0,18,14,0.0,0.0,False,False,18
0,2,BeliefAwareRollout,1,1,123,0.2242581140347377,1.0,18,14,0.0,0.0,False,False,18
0,2,BeliefAwareRollout,1,2,124,0.21669453528185328,1.0,18,14,0.0,0.0,False,False,18
0,2,BeliefAwareRollout,1,3,125,2.5599677378884587,0.0,18,18,1.0,0.0,False,False,18
0,2,BeliefAwareRollout,1,4,126,2.923593188533575,0.0,18,18,1.0,0.0,False,False,18
0,2,BeliefAwareRollout,1,5,127,6.59542942696608,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,6,128,6.81794024079393,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,7,129,7.029035213965453,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,8,130,1.102749897526981,1.0,17,18,0.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,9,131,6.815385729380954,0.0,18,18,1.0,1.0,False,True,18
0,2,BeliefAwareRollout,1,10,132,6.793427545784067,0.0,18,18,1.0,1.0,False,True,18
1,2,BeliefAwareRollout,0,-5,0,6.687452624987186,0.0,15,15,1.0,1.0,False,True,15
1,2,BeliefAwareRollout,0,-4,1,6.173311518008252,0.0,15,15,1.0,1.0,False,True,15
1,2,BeliefAwareRollout,0,-3,2,1.04376465850611,1.0,17,15,0.0,1.0,False,False,15
1,2,BeliefAwareRollout,0,-2,3,5.781723616240642,0.0,15,15,1.0,1.0,False,True,15
1,2,BeliefAwareRollout,0,-1,4,5.22709503442865,0.0,15,15,1.0,1.0,False,True,15
1,2,BeliefAwareRollout,0,0,5,0.5429841399682552,1.0,17,14,0.0,0.0,False,False,15
1,2,BeliefAwareRollout,0,1,6,0.22156510189501785,1.0,14,18,0.0,0.0,False,False,15
1,2,BeliefAwareRollout,0,2,7,0.23227864512014923,1.0,14,18,0.0,0.0,False,False,15
1,2,BeliefAwareRollout,0,3,8,0.2126758298744532,1.0,14,18,0.0,0.0,False,False,15
1,2,BeliefAwareRollout,0,4,9,2.640489241612525,0.0,14,15,0.0,1.0,False,True,15
1,2,BeliefAwareRollout,0,5,10,3.450357440231518,0.0,14,14,0.0,1.0,False,True,14
1,2,BeliefAwareRollout,0,6,11,4.117566938258359,0.0,14,14,0.0,1.0,False,True,14
1,2,BeliefAwareRollout,0,7,12,2.126942972928348,0.0,15,14,0.0,1.0,False,True,14
1,2,BeliefAwareRollout,0,8,13,4.376539271397667,0.0,14,14,1.0,1.0,False,True,14
1,2,BeliefAwareRollout,0,9,14,4.618646551232332,0.0,14,14,1.0,1.0,False,True,14
1,2,BeliefAwareRollout,0,10,15,4.330230129255032,0.0,14,14,1.0,1.0,False,True,14
1,2,BeliefAwareRollout,1,-5,46,6.453198418521761,0.0,14,14,1.0,1.0,False,True,14
1,2,BeliefAwareRollout,1,-4,47,0.5458828074357932,1.0,13,14,0.0,1.0,False,True,14
1,2,BeliefAwareRollout,1,-3,48,6.625605957241201,0.0,14,14,1.0,1.0,False,True,14
1,2,BeliefAwareRollout,1,-2,49,0.7183718117065059,1.0,15,14,0.0,1.0,False,True,14
1,2,BeliefAwareRollout,1,-1,50,6.410566932670393,0.0,14,14,1.0,1.0,False,True,14
1,2,BeliefAwareRollout,1,0,51,2.540414830340335,0.0,14,14,1.0,0.0,False,False,14
1,2,BeliefAwareRollout,1,1,52,0.20434566881887062,1.0,14,18,0.0,0.0,False,False,14
1,2,BeliefAwareRollout,1,2,53,0.18647737194040598,1.0,14,18,0.0,0.0,False,False,14
