los_confidence_threshold,risk_threshold,path_spread_threshold,avg_rate,avg_rate_std,outage,outage_std,beam_success,beam_success_std,avg_return,avg_return_std,latency_ms,latency_ms_std,fallback_rate,reactive_guard_rate,rank
0.5,0.15,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.276853338155585,0.0,0.2833333333333333,0.7166666666666667,17
0.8,0.35,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.285268331412226,0.0,0.26666666666666666,0.7333333333333333,18
0.5,0.15,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.2968916630294796,0.0,0.2833333333333333,0.7166666666666667,19
0.7,0.25,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3123683311278,0.0,0.25,0.75,20
0.8,0.45,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3158866602073733,0.0,0.26666666666666666,0.7333333333333333,21
0.7,0.15,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3162633336226766,0.0,0.2833333333333333,0.7166666666666667,22
0.8,0.45,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3210016613205273,0.0,0.26666666666666666,0.7333333333333333,23
0.7,0.25,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3253600006767858,0.0,0.25,0.75,24
0.9,0.55,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3257466664072126,0.0,0.3,0.7,25
0.8,0.55,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3427516668646906,0.0,0.26666666666666666,0.7333333333333333,26
0.6,0.25,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3693266703436773,0.0,0.25,0.75,27
0.7,0.25,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3717216672375798,0.0,0.25,0.75,28
0.7,0.25,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3720150037746255,0.0,0.25,0.75,29
0.8,0.35,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.3776233332464471,0.0,0.26666666666666666,0.7333333333333333,30
0.6,0.15,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4017166657140478,0.0,0.2833333333333333,0.7166666666666667,31
0.9,0.15,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4124616708916922,0.0,0.3,0.7,32
0.9,0.35,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4163599980141346,0.0,0.3,0.7,33
0.9,0.25,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.424348332026663,0.0,0.3,0.7,34
0.6,0.25,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4269133340955402,0.0,0.25,0.75,35
0.7,0.15,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4276316641674687,0.0,0.2833333333333333,0.7166666666666667,36
0.8,0.55,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4388100020975496,0.0,0.26666666666666666,0.7333333333333333,37
0.8,0.35,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4395949993437778,0.0,0.26666666666666666,0.7333333333333333,38
0.7,0.15,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.456518335423122,0.0,0.2833333333333333,0.7166666666666667,39
0.8,0.45,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.4905416668625548,0.0,0.26666666666666666,0.7333333333333333,40
0.8,0.25,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.527205003852335,0.0,0.26666666666666666,0.7333333333333333,41
0.7,0.15,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.5319249980772536,0.0,0.2833333333333333,0.7166666666666667,42
0.6,0.15,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.5551649984748412,0.0,0.2833333333333333,0.7166666666666667,43
0.9,0.15,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.5694699987458687,0.0,0.3,0.7,44
0.9,0.15,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.5927666652714834,0.0,0.3,0.7,45
0.9,0.45,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.6080566681921482,0.0,0.3,0.7,46
0.6,0.15,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.6131766625524808,0.0,0.2833333333333333,0.7166666666666667,47
0.5,0.15,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.6424783321175103,0.0,0.2833333333333333,0.7166666666666667,48
0.9,0.15,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.650223331913973,0.0,0.3,0.7,49
0.8,0.25,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.6505149988612782,0.0,0.26666666666666666,0.7333333333333333,50
0.9,0.55,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.6596283385297284,0.0,0.3,0.7,51
0.8,0.35,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.712173331179656,0.0,0.26666666666666666,0.7333333333333333,52
0.8,0.15,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.714853331213817,0.0,0.2833333333333333,0.7166666666666667,53
0.9,0.55,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.7231249968366076,0.0,0.3,0.7,54
0.8,0.15,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.74157666915562,0.0,0.2833333333333333,0.7166666666666667,55
0.8,0.25,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.7623383406316862,0.0,0.26666666666666666,0.7333333333333333,56
0.5,0.15,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.786608334320287,0.0,0.2833333333333333,0.7166666666666667,57
0.9,0.45,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.7897516653950636,0.0,0.3,0.7,58
0.9,0.25,0.6,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.8044283361329387,0.0,0.3,0.7,59
0.8,0.25,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,1.9373899946610134,0.0,0.26666666666666666,0.7333333333333333,60
0.8,0.15,0.8,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,2.2508433292387053,0.0,0.2833333333333333,0.7166666666666667,61
0.8,0.15,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,2.414470002016363,0.0,0.2833333333333333,0.7166666666666667,62
0.9,0.25,0.4,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,2.436916664009914,0.0,0.3,0.7,63
0.9,0.25,0.2,4.806059436901825,0.0,0.08333333333333333,0.0,0.8166666666666667,0.0,4.6068927702351585,0.0,2.8707983350614086,0.0,0.3,0.7,64
