los_confidence_threshold,risk_threshold,path_spread_threshold,avg_rate,avg_rate_std,outage,outage_std,beam_success,beam_success_std,avg_return,avg_return_std,latency_ms,latency_ms_std,fallback_rate,reactive_guard_rate,rank
0.8,0.25,0.2,5.0653723350371465,0.09608745143193514,0.07125000000000001,0.009185586535436914,0.794,0.008344159634139344,4.883909835037146,0.10535265153723788,0.3143487417484039,0.03846132768230295,0.40700000000000003,0.593,1
0.8,0.35,0.2,5.06428177562733,0.09483375067029579,0.07150000000000001,0.009199184746487048,0.7935000000000001,0.008674675786448755,4.882244275627329,0.1031785769060205,0.30336569674750535,0.03651724117924528,0.40700000000000003,0.593,2
0.8,0.15,0.2,5.059388863176081,0.1128212436236828,0.06999999999999999,0.010216408370851275,0.79825,0.009829801625668757,4.881213863176081,0.1216472332761048,0.3183348959965997,0.03325053182873247,0.429,0.571,3
0.6,0.15,0.2,5.059388863176081,0.1128212436236828,0.06999999999999999,0.010216408370851275,0.79825,0.009829801625668757,4.881213863176081,0.1216472332761048,0.32050669749503413,0.032584967173705355,0.429,0.571,4
0.5,0.15,0.2,5.059388863176081,0.1128212436236828,0.06999999999999999,0.010216408370851275,0.79825,0.009829801625668757,4.881213863176081,0.1216472332761048,0.32193852849729865,0.030977634205857123,0.429,0.571,5
0.7,0.15,0.2,5.059388863176081,0.1128212436236828,0.06999999999999999,0.010216408370851275,0.79825,0.009829801625668757,4.881213863176081,0.1216472332761048,0.32211765674696835,0.03659341585384411,0.429,0.571,6
0.5,0.25,0.2,5.06367434712376,0.09812546969425452,0.07175000000000001,0.00957209485953832,0.7929999999999999,0.007810249675906691,4.88091184712376,0.10842462426484345,0.29271932674771506,0.03631081117887783,0.39075,0.6092500000000001,7
0.7,0.25,0.2,5.06367434712376,0.09812546969425452,0.07175000000000001,0.00957209485953832,0.7929999999999999,0.007810249675906691,4.88091184712376,0.10842462426484345,0.29443567800171877,0.036514215884733935,0.39075,0.6092500000000001,8
0.6,0.25,0.2,5.06367434712376,0.09812546969425452,0.07175000000000001,0.00957209485953832,0.7929999999999999,0.007810249675906691,4.88091184712376,0.10842462426484345,0.2953609605008296,0.034590185530559314,0.39075,0.6092500000000001,9
0.8,0.45,0.2,5.063062721920353,0.09265859214855275,0.072,0.008238628526642042,0.7929999999999999,0.009273618495495734,4.879837721920353,0.09946314225912228,0.30272758600006,0.03400520719546434,0.40700000000000003,0.593,10
0.8,0.55,0.2,5.063308903840043,0.09442642878750587,0.07225000000000001,0.008492643875731516,0.7929999999999999,0.009171968163922102,4.879508903840042,0.10170999486136388,0.30383713499497844,0.03391868817596512,0.40700000000000003,0.593,11
0.8,0.15,0.8,5.056555456070496,0.11375537674710047,0.07150000000000001,0.010647769719523427,0.7965,0.010167349703831376,4.875230456070496,0.1241481855759196,0.31968945649498437,0.032489345590104066,0.429,0.571,12
0.5,0.15,0.6,5.056555456070496,0.11375537674710047,0.07150000000000001,0.010647769719523427,0.7965,0.010167349703831376,4.875230456070496,0.1241481855759196,0.32028517524804556,0.03381461156314391,0.429,0.571,13
