los_confidence_threshold,risk_threshold,path_spread_threshold,seed,avg_rate,outage,beam_success,avg_return,latency_ms,fallback_rate,reactive_guard_rate
0.8,0.25,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.0950364375000845,0.3,0.7
0.8,0.35,0.2,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09935940000787014,0.3,0.7
0.8,0.35,0.4,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09454692500980855,0.3,0.7
0.8,0.35,0.6,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09414788749779746,0.3,0.7
0.8,0.35,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.0962260000136439,0.3,0.7
0.8,0.45,0.2,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09506143749717921,0.3,0.7
0.8,0.45,0.4,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09413125000037326,0.3,0.7
0.8,0.45,0.6,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09546611248936188,0.3,0.7
0.8,0.45,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09829383749320186,0.3,0.7
0.8,0.55,0.2,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.0946047250039328,0.3,0.7
0.8,0.55,0.4,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.0977478500090001,0.3,0.7
0.8,0.55,0.6,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09457133747616808,0.3,0.7
0.8,0.55,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.0929541374944165,0.3,0.7
0.9,0.15,0.2,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09716243748130182,0.3125,0.6875
0.9,0.15,0.4,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09656452500621526,0.3125,0.6875
0.9,0.15,0.6,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09676512501926027,0.3125,0.6875
0.9,0.15,0.8,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09759732500640439,0.3125,0.6875
0.9,0.25,0.2,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09765779998360813,0.3125,0.6875
0.9,0.25,0.4,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09643235001419725,0.3125,0.6875
0.9,0.25,0.6,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09703438747976634,0.3125,0.6875
0.9,0.25,0.8,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.0965890125058877,0.3125,0.6875
0.9,0.35,0.2,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09706193751242154,0.3125,0.6875
0.9,0.35,0.4,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09586766250606615,0.3125,0.6875
0.9,0.35,0.6,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09709632500687349,0.3125,0.6875
0.9,0.35,0.8,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09625832499295939,0.3125,0.6875
0.9,0.45,0.2,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.0967568249990336,0.3125,0.6875
0.9,0.45,0.4,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09694006249105769,0.3125,0.6875
0.9,0.45,0.6,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09547286250324305,0.3125,0.6875
0.9,0.45,0.8,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09628068748952501,0.3125,0.6875
0.9,0.55,0.2,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09664322498963429,0.3125,0.6875
0.9,0.55,0.4,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09629476250552216,0.3125,0.6875
0.9,0.55,0.6,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09618543747933472,0.3125,0.6875
0.9,0.55,0.8,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09610104999353553,0.3125,0.6875
