los_confidence_threshold,risk_threshold,path_spread_threshold,seed,avg_rate,outage,beam_success,avg_return,latency_ms,fallback_rate,reactive_guard_rate
0.5,0.15,0.2,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.786608334320287,0.2833333333333333,0.7166666666666667
0.5,0.15,0.4,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.6424783321175103,0.2833333333333333,0.7166666666666667
0.5,0.15,0.6,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.2968916630294796,0.2833333333333333,0.7166666666666667
0.5,0.15,0.8,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.276853338155585,0.2833333333333333,0.7166666666666667
0.5,0.25,0.2,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.1720666700663667,0.25,0.75
0.5,0.25,0.4,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.2418183342864115,0.25,0.75
0.5,0.25,0.6,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.0295333301958938,0.25,0.75
0.5,0.25,0.8,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.203360001090914,0.25,0.75
0.5,0.35,0.2,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,1.0034716649291415,0.2,0.8
0.5,0.35,0.4,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,0.9310983334823201,0.2,0.8
0.5,0.35,0.6,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,0.993731667404063,0.2,0.8
0.5,0.35,0.8,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,0.9608116612071171,0.2,0.8
0.5,0.45,0.2,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.7646799970340604,0.11666666666666667,0.8833333333333333
0.5,0.45,0.4,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.7942566638424372,0.11666666666666667,0.8833333333333333
0.5,0.45,0.6,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.6574250039799759,0.11666666666666667,0.8833333333333333
0.5,0.45,0.8,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.9596133333009979,0.11666666666666667,0.8833333333333333
0.5,0.55,0.2,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.7107733380204687,0.08333333333333333,0.9166666666666666
0.5,0.55,0.4,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.6058033332616711,0.08333333333333333,0.9166666666666666
0.5,0.55,0.6,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.6691000026573116,0.08333333333333333,0.9166666666666666
0.5,0.55,0.8,0,4.819516443651656,0.1,0.7833333333333333,4.5770164436516545,0.8891950002483403,0.08333333333333333,0.9166666666666666
0.6,0.15,0.2,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.6131766625524808,0.2833333333333333,0.7166666666666667
0.6,0.15,0.4,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.5551649984748412,0.2833333333333333,0.7166666666666667
0.6,0.15,0.6,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.4017166657140478,0.2833333333333333,0.7166666666666667
0.6,0.15,0.8,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.2461850021888192,0.2833333333333333,0.7166666666666667
0.6,0.25,0.2,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.4269133340955402,0.25,0.75
0.6,0.25,0.4,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.1797450026885297,0.25,0.75
0.6,0.25,0.6,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.3693266703436773,0.25,0.75
0.6,0.25,0.8,0,4.806059436901825,0.08333333333333333,0.8166666666666667,4.6068927702351585,1.2028000026475638,0.25,0.75
0.6,0.35,0.2,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,1.1080116683539625,0.2,0.8
0.6,0.35,0.4,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,1.0547066699170198,0.2,0.8
0.6,0.35,0.6,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,1.0499933317381267,0.2,0.8
0.6,0.35,0.8,0,4.781798181042423,0.08333333333333333,0.8,4.577631514375755,0.9451150011348849,0.2,0.8
0.6,0.45,0.2,0,4.719114013994087,0.1,0.7833333333333333,4.476614013994085,1.5991966628159087,0.16666666666666666,0.8333333333333334
