los_confidence_threshold,risk_threshold,path_spread_threshold,seed,avg_rate,outage,beam_success,avg_return,latency_ms,fallback_rate,reactive_guard_rate
0.7,0.25,0.2,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.3043825287574009,0.4025,0.5975
0.7,0.25,0.4,0,5.117340045017659,0.05500000000000001,0.7837500000000001,4.964027545017659,0.222801087498965,0.29375,0.70625
0.7,0.25,0.4,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.33487507249787996,0.44625,0.55375
0.7,0.25,0.4,2,4.957880880252806,0.0775,0.8075000000000001,4.765943380252806,0.2950278025082298,0.39875,0.60125
0.7,0.25,0.4,3,4.986407974438558,0.08374999999999999,0.7887500000000001,4.780845474438557,0.30909292125102183,0.4125,0.5875
0.7,0.25,0.4,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.30057891249839486,0.4025,0.5975
0.7,0.25,0.6,0,5.117340045017659,0.05500000000000001,0.7837500000000001,4.964027545017659,0.22478842000452914,0.29375,0.70625
0.7,0.25,0.6,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.3420335125025531,0.44625,0.55375
0.7,0.25,0.6,2,4.957880880252806,0.0775,0.8075000000000001,4.765943380252806,0.3741393175033636,0.39875,0.60125
0.7,0.25,0.6,3,4.986407974438558,0.08374999999999999,0.7887500000000001,4.780845474438557,0.30956945250750323,0.4125,0.5875
0.7,0.25,0.6,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.3016814862468209,0.4025,0.5975
0.7,0.25,0.8,0,5.117340045017659,0.05500000000000001,0.7837500000000001,4.964027545017659,0.2270441162499992,0.29375,0.70625
0.7,0.25,0.8,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.3291203574985957,0.44625,0.55375
0.7,0.25,0.8,2,4.957880880252806,0.0775,0.8075000000000001,4.765943380252806,0.29989888750492355,0.39875,0.60125
0.7,0.25,0.8,3,4.986407974438558,0.08374999999999999,0.7887500000000001,4.780845474438557,0.3052939437424129,0.4125,0.5875
0.7,0.25,0.8,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.3038818762547635,0.4025,0.5975
0.7,0.35,0.2,0,5.134614919922658,0.055,0.78125,4.981302419922658,0.22015735248317014,0.2875,0.7125
0.7,0.35,0.2,1,4.971388893172182,0.07625,0.78625,4.778951393172183,0.3275870862449892,0.44,0.56
0.7,0.35,0.2,2,4.9711633709150975,0.0775,0.80625,4.779600870915097,0.2923545337540645,0.38375,0.61625
0.7,0.35,0.2,3,4.989671113322789,0.08125,0.7925,4.788733613322788,0.2996841725041577,0.40625,0.59375
0.7,0.35,0.2,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.2959735112466433,0.395,0.605
0.7,0.35,0.4,0,5.130734812317558,0.05625,0.78,4.974547312317557,0.22024542125336666,0.2875,0.7125
0.7,0.35,0.4,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.3307159824936434,0.44,0.56
0.7,0.35,0.4,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.28510437624618135,0.38375,0.61625
0.7,0.35,0.4,3,4.986284761045142,0.08374999999999999,0.7887500000000001,4.780722261045141,0.304758642488423,0.40625,0.59375
0.7,0.35,0.4,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.2937948437539717,0.395,0.605
0.7,0.35,0.6,0,5.130734812317558,0.05625,0.78,4.974547312317557,0.22094721874907464,0.2875,0.7125
0.7,0.35,0.6,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.33592239625306775,0.44,0.56
0.7,0.35,0.6,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.2859010487514979,0.38375,0.61625
0.7,0.35,0.6,3,4.986284761045142,0.08374999999999999,0.7887500000000001,4.780722261045141,0.3073195037501364,0.40625,0.59375
0.7,0.35,0.6,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.2929591037417367,0.395,0.605
0.7,0.35,0.8,0,5.130734812317558,0.05625,0.78,4.974547312317557,0.2210466624808305,0.2875,0.7125
0.7,0.35,0.8,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.324463581252985,0.44,0.56
0.7,0.35,0.8,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.29605824374982603,0.38375,0.61625
0.7,0.35,0.8,3,4.986284761045142,0.08374999999999999,0.7887500000000001,4.780722261045141,0.30363196000735115,0.40625,0.59375
0.7,0.35,0.8,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.29207020750561696,0.395,0.605
0.7,0.45,0.2,0,5.1228775243685485,0.057499999999999996,0.77875,4.963815024368549,0.2217936874978932,0.2875,0.7125
0.7,0.45,0.2,1,4.971388893172182,0.07625,0.78625,4.778951393172183,0.32620149750073324,0.44,0.56
0.7,0.45,0.2,2,4.9711633709150975,0.0775,0.80625,4.779600870915097,0.2874097387444863,0.38375,0.61625
0.7,0.45,0.2,3,4.997823691155553,0.08125,0.79375,4.796698691155552,0.2994978750024302,0.40625,0.59375
0.7,0.45,0.2,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.2964235524979131,0.395,0.605
0.7,0.45,0.4,0,5.118997416763449,0.05875,0.7775000000000001,4.957059916763448,0.21849326874644248,0.2875,0.7125
0.7,0.45,0.4,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.32312501499347945,0.44,0.56
0.7,0.45,0.4,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.2863151999946467,0.38375,0.61625
0.7,0.45,0.4,3,4.994437338877907,0.08374999999999999,0.79,4.788687338877906,0.29708188125709967,0.40625,0.59375
0.7,0.45,0.4,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.2957381812512949,0.395,0.605
0.7,0.45,0.6,0,5.118997416763449,0.05875,0.7775000000000001,4.957059916763448,0.2207785312549504,0.2875,0.7125
0.7,0.45,0.6,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.32718432124909214,0.44,0.56
0.7,0.45,0.6,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.2846979550042761,0.38375,0.61625
0.7,0.45,0.6,3,4.994437338877907,0.08374999999999999,0.79,4.788687338877906,0.3012112587583715,0.40625,0.59375
0.7,0.45,0.6,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.2936471724871126,0.395,0.605
0.7,0.45,0.8,0,5.118997416763449,0.05875,0.7775000000000001,4.957059916763448,0.21820997750126025,0.2875,0.7125
0.7,0.45,0.8,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.33297521375800443,0.44,0.56
0.7,0.45,0.8,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.2870511024946154,0.38375,0.61625
0.7,0.45,0.8,3,4.994437338877907,0.08374999999999999,0.79,4.788687338877906,0.30530287124634015,0.40625,0.59375
0.7,0.45,0.8,4,5.219041651333418,0.07250000000000001,0.79,5.034104151333418,0.2966138399915508,0.395,0.605
0.7,0.55,0.2,0,5.1228775243685485,0.057499999999999996,0.77875,4.963815024368549,0.22075233000293792,0.2875,0.7125
0.7,0.55,0.2,1,4.971388893172182,0.07625,0.78625,4.778951393172183,0.3289911037472848,0.44,0.56
0.7,0.55,0.2,2,4.9711633709150975,0.0775,0.80625,4.779600870915097,0.28431598875044983,0.38375,0.61625
0.7,0.55,0.2,3,4.995201682135179,0.0825,0.7925,4.791201682135179,0.30375761999948736,0.40625,0.59375
0.7,0.55,0.2,4,5.2228945699522376,0.07250000000000001,0.79125,5.037957069952237,0.29042281375495804,0.395,0.605
0.7,0.55,0.4,0,5.118997416763449,0.05875,0.7775000000000001,4.957059916763448,0.22405927749503007,0.2875,0.7125
0.7,0.55,0.4,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.32999995623981704,0.44,0.56
0.7,0.55,0.4,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.3349590699986038,0.38375,0.61625
0.7,0.55,0.4,3,4.991815329857533,0.08499999999999999,0.7887500000000001,4.783190329857533,0.29971495125721503,0.40625,0.59375
0.7,0.55,0.4,4,5.2228945699522376,0.07250000000000001,0.79125,5.037957069952237,0.29541332124836117,0.395,0.605
0.7,0.55,0.6,0,5.118997416763449,0.05875,0.7775000000000001,4.957059916763448,0.21840540750986293,0.2875,0.7125
0.7,0.55,0.6,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.32474630250590053,0.44,0.56
0.7,0.55,0.6,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.28862697249394387,0.38375,0.61625
0.7,0.55,0.6,3,4.991815329857533,0.08499999999999999,0.7887500000000001,4.783190329857533,0.2992430737498353,0.40625,0.59375
0.7,0.55,0.6,4,5.2228945699522376,0.07250000000000001,0.79125,5.037957069952237,0.29667008624528535,0.395,0.605
0.7,0.55,0.8,0,5.118997416763449,0.05875,0.7775000000000001,4.957059916763448,0.21922135249667463,0.2875,0.7125
0.7,0.55,0.8,1,4.9410970898266395,0.08125,0.78125,4.73847208982664,0.32677985126554177,0.44,0.56
0.7,0.55,0.8,2,4.9711633709150975,0.0775,0.80625,4.779225870915097,0.2857411424940892,0.38375,0.61625
0.7,0.55,0.8,3,4.991815329857533,0.08499999999999999,0.7887500000000001,4.783190329857533,0.3001337812594329,0.40625,0.59375
0.7,0.55,0.8,4,5.2228945699522376,0.07250000000000001,0.79125,5.037957069952237,0.2924254012310712,0.395,0.605
0.8,0.15,0.2,0,5.146769317058482,0.05,0.79125,5.005706817058481,0.25894698374145264,0.3425,0.6575
0.8,0.15,0.2,1,5.049439333893672,0.07375,0.7925,4.863501833893673,0.35817813749247307,0.48375,0.51625
0.8,0.15,0.2,2,4.968051818139414,0.07250000000000001,0.81625,4.787989318139413,0.31987700874651637,0.435,0.565
0.8,0.15,0.2,3,4.91228076293938,0.07875,0.80125,4.717280762939379,0.33849765251034114,0.45625,0.54375
0.8,0.15,0.2,4,5.220403083849457,0.075,0.79,5.031590583849457,0.3161746974922153,0.4275,0.5725
0.8,0.15,0.4,0,5.142889209453381,0.051250000000000004,0.79,4.99895170945338,0.25936325000031957,0.3425,0.6575
0.8,0.15,0.4,1,5.044633659034903,0.07625,0.79,4.853321159034905,0.3624758462507316,0.48375,0.51625
0.8,0.15,0.4,2,4.968051818139414,0.07250000000000001,0.81625,4.787989318139413,0.32030266500214566,0.435,0.565
0.8,0.15,0.4,3,4.906799509875328,0.0825,0.79625,4.704299509875327,0.34433522124572846,0.45625,0.54375
0.8,0.15,0.4,4,5.220403083849457,0.075,0.79,5.031590583849457,0.31751986000188026,0.4275,0.5725
0.8,0.15,0.6,0,5.142889209453381,0.051250000000000004,0.79,4.99895170945338,0.25915018749401497,0.3425,0.6575
0.8,0.15,0.6,1,5.044633659034903,0.07625,0.79,4.853321159034905,0.36278531624816424,0.48375,0.51625
0.8,0.15,0.6,2,4.968051818139414,0.07250000000000001,0.81625,4.787989318139413,0.32622798499573946,0.435,0.565
0.8,0.15,0.6,3,4.906799509875328,0.0825,0.79625,4.704299509875327,0.3348361175079617,0.45625,0.54375
0.8,0.15,0.6,4,5.220403083849457,0.075,0.79,5.031590583849457,0.319402018746473,0.4275,0.5725
0.8,0.15,0.8,0,5.142889209453381,0.051250000000000004,0.79,4.99895170945338,0.2585642387390408,0.3425,0.6575
0.8,0.15,0.8,1,5.044633659034903,0.07625,0.79,4.853321159034905,0.3543318349886704,0.48375,0.51625
0.8,0.15,0.8,2,4.968051818139414,0.07250000000000001,0.81625,4.787989318139413,0.323978532496767,0.435,0.565
0.8,0.15,0.8,3,4.906799509875328,0.0825,0.79625,4.704299509875327,0.336980024998752,0.45625,0.54375
0.8,0.15,0.8,4,5.220403083849457,0.075,0.79,5.031590583849457,0.3245926512516917,0.4275,0.5725
0.8,0.25,0.2,0,5.12122015262276,0.053750000000000006,0.785,4.970782652622759,0.24483236500486782,0.3125,0.6875
0.8,0.25,0.2,1,5.022945705710923,0.075,0.7875,4.833758205710923,0.36123089625334615,0.45875,0.54125
0.8,0.25,0.2,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.3199668137460776,0.415,0.585
0.8,0.25,0.2,3,4.982204463552685,0.08,0.79625,4.784516963552685,0.3325925287424525,0.435,0.565
0.8,0.25,0.2,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.31312110499527535,0.41375,0.58625
0.8,0.25,0.4,0,5.117340045017659,0.05500000000000001,0.7837500000000001,4.964027545017659,0.24791266749900842,0.3125,0.6875
0.8,0.25,0.4,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.3647985462436054,0.45875,0.54125
0.8,0.25,0.4,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.3138726137467529,0.415,0.585
0.8,0.25,0.4,3,4.978818111275039,0.08249999999999999,0.7925,4.776505611275038,0.3243508737693901,0.435,0.565
0.8,0.25,0.4,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.3040166012578993,0.41375,0.58625
0.8,0.25,0.6,0,5.117340045017659,0.05500000000000001,0.7837500000000001,4.964027545017659,0.241571669989753,0.3125,0.6875
0.8,0.25,0.6,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.3391567962478348,0.45875,0.54125
0.8,0.25,0.6,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.311337606248685,0.415,0.585
0.8,0.25,0.6,3,4.978818111275039,0.08249999999999999,0.7925,4.776505611275038,0.32078864374852856,0.435,0.565
0.8,0.25,0.6,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.30756856248899567,0.41375,0.58625
0.8,0.25,0.8,0,5.117340045017659,0.05500000000000001,0.7837500000000001,4.964027545017659,0.24050220499475472,0.3125,0.6875
0.8,0.25,0.8,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.33670365750481324,0.45875,0.54125
0.8,0.25,0.8,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.3115254512363208,0.415,0.585
0.8,0.25,0.8,3,4.978818111275039,0.08249999999999999,0.7925,4.776505611275038,0.32284933624168843,0.435,0.565
0.8,0.25,0.8,4,5.226530670316105,0.07125000000000001,0.7925,5.0448431703161045,0.3099927924961321,0.41375,0.58625
0.8,0.35,0.2,0,5.118600307455348,0.053750000000000006,0.7837500000000001,4.968162807455347,0.23401500749685056,0.3125,0.6875
0.8,0.35,0.2,1,5.022945705710923,0.075,0.7875,4.833758205710923,0.3411006749934131,0.45875,0.54125
0.8,0.35,0.2,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.30765959249720254,0.415,0.585
0.8,0.35,0.2,3,4.982204463552685,0.08,0.79625,4.784516963552685,0.321632008745496,0.435,0.565
0.8,0.35,0.2,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.3124212000045645,0.41375,0.58625
0.8,0.35,0.4,0,5.114720199850248,0.05500000000000001,0.7825,4.9614076998502465,0.2341779562488,0.3125,0.6875
0.8,0.35,0.4,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.34783586500452657,0.45875,0.54125
0.8,0.35,0.4,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.315439584996966,0.415,0.585
0.8,0.35,0.4,3,4.978818111275039,0.08249999999999999,0.7925,4.776505611275038,0.3337158075083835,0.435,0.565
0.8,0.35,0.4,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.3086170875025118,0.41375,0.58625
0.8,0.35,0.6,0,5.114720199850248,0.05500000000000001,0.7825,4.9614076998502465,0.23600928249834396,0.3125,0.6875
0.8,0.35,0.6,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.338591443758105,0.45875,0.54125
0.8,0.35,0.6,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.31302203751067736,0.415,0.585
0.8,0.35,0.6,3,4.978818111275039,0.08249999999999999,0.7925,4.776505611275038,0.3226527024986581,0.435,0.565
0.8,0.35,0.6,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.3054076487592283,0.41375,0.58625
0.8,0.35,0.8,0,5.114720199850248,0.05500000000000001,0.7825,4.9614076998502465,0.2864883837543175,0.3125,0.6875
0.8,0.35,0.8,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.3448426649964631,0.45875,0.54125
0.8,0.35,0.8,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.31419846750395664,0.415,0.585
0.8,0.35,0.8,3,4.978818111275039,0.08249999999999999,0.7925,4.776505611275038,0.32236353999564926,0.435,0.565
0.8,0.35,0.8,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.310371000002192,0.41375,0.58625
0.8,0.45,0.2,0,5.1068629119012385,0.056249999999999994,0.78125,4.950675411901239,0.23763174874602555,0.3125,0.6875
0.8,0.45,0.2,1,5.022945705710923,0.075,0.7875,4.833758205710923,0.3368434237478368,0.45875,0.54125
0.8,0.45,0.2,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.3103936537507934,0.415,0.585
0.8,0.45,0.2,3,4.987846590571916,0.08,0.79625,4.789971590571915,0.31937824125975567,0.435,0.565
0.8,0.45,0.2,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.30939086249588854,0.41375,0.58625
0.8,0.45,0.4,0,5.102982804296138,0.057499999999999996,0.78,4.943920304296139,0.2338058474947502,0.3125,0.6875
0.8,0.45,0.4,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.34812765000708623,0.45875,0.54125
0.8,0.45,0.4,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.3058381237440244,0.415,0.585
0.8,0.45,0.4,3,4.98446023829427,0.08249999999999999,0.7925,4.781960238294269,0.3234506725090114,0.435,0.565
0.8,0.45,0.4,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.30595369250193016,0.41375,0.58625
0.8,0.45,0.6,0,5.102982804296138,0.057499999999999996,0.78,4.943920304296139,0.23619088375312458,0.3125,0.6875
0.8,0.45,0.6,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.3423841162526742,0.45875,0.54125
0.8,0.45,0.6,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.305734625014793,0.415,0.585
0.8,0.45,0.6,3,4.98446023829427,0.08249999999999999,0.7925,4.781960238294269,0.3246438462451806,0.435,0.565
0.8,0.45,0.6,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.3054823650018079,0.41375,0.58625
0.8,0.45,0.8,0,5.102982804296138,0.057499999999999996,0.78,4.943920304296139,0.24418140623936324,0.3125,0.6875
0.8,0.45,0.8,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.33647751749924737,0.45875,0.54125
0.8,0.45,0.8,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.307724712503159,0.415,0.585
0.8,0.45,0.8,3,4.98446023829427,0.08249999999999999,0.7925,4.781960238294269,0.330882712491416,0.435,0.565
0.8,0.45,0.8,4,5.22369771843443,0.07250000000000001,0.79125,5.039135218434429,0.30677860375021737,0.41375,0.58625
0.8,0.55,0.2,0,5.1068629119012385,0.056249999999999994,0.78125,4.950675411901239,0.23860218874347083,0.3125,0.6875
0.8,0.55,0.2,1,5.022945705710923,0.075,0.7875,4.833758205710923,0.3370038512497331,0.45875,0.54125
0.8,0.55,0.2,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.312089104994584,0.415,0.585
0.8,0.55,0.2,3,4.9852245815515435,0.08125,0.795,4.7844745815515415,0.3204916125014279,0.435,0.565
0.8,0.55,0.2,4,5.227550637053248,0.07250000000000001,0.7925,5.042988137053248,0.31099891748567643,0.41375,0.58625
0.8,0.55,0.4,0,5.102982804296138,0.057499999999999996,0.78,4.943920304296139,0.23644615250134393,0.3125,0.6875
0.8,0.55,0.4,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.34534500249719713,0.45875,0.54125
0.8,0.55,0.4,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.30716914874403756,0.415,0.585
0.8,0.55,0.4,3,4.9818382292738965,0.08374999999999999,0.79125,4.7764632292738955,0.3247493237489607,0.435,0.565
0.8,0.55,0.4,4,5.227550637053248,0.07250000000000001,0.7925,5.042988137053248,0.30835504375318123,0.41375,0.58625
0.8,0.55,0.6,0,5.102982804296138,0.057499999999999996,0.78,4.943920304296139,0.23404583125113732,0.3125,0.6875
0.8,0.55,0.6,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.343625464993238,0.45875,0.54125
0.8,0.55,0.6,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.3050689625092673,0.415,0.585
0.8,0.55,0.6,3,4.9818382292738965,0.08374999999999999,0.79125,4.7764632292738955,0.32202003749773667,0.435,0.565
0.8,0.55,0.6,4,5.227550637053248,0.07250000000000001,0.7925,5.042988137053248,0.30565627875375867,0.41375,0.58625
0.8,0.55,0.8,0,5.102982804296138,0.057499999999999996,0.78,4.943920304296139,0.23651449500391664,0.3125,0.6875
0.8,0.55,0.8,1,4.99265390236538,0.08,0.7825,4.7932789023653815,0.3393224824981189,0.45875,0.54125
0.8,0.55,0.8,2,4.973960682983261,0.07625,0.8087500000000001,4.78564818298326,0.3067197950042555,0.415,0.585
0.8,0.55,0.8,3,4.9818382292738965,0.08374999999999999,0.79125,4.7764632292738955,0.3218131487415121,0.435,0.565
0.8,0.55,0.8,4,5.227550637053248,0.07250000000000001,0.7925,5.042988137053248,0.302567251251844,0.41375,0.58625
0.9,0.15,0.2,0,5.16138717588151,0.04875,0.7925,5.024512175881509,0.28513460250451317,0.375,0.625
0.9,0.15,0.2,1,5.075178346105741,0.06875,0.7975,4.902240846105742,0.38960147625175523,0.5325,0.4675
0.9,0.15,0.2,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3659261124926161,0.49625,0.50375
0.9,0.15,0.2,3,4.914504183029121,0.08,0.8,4.718691683029121,0.3612093687553397,0.49125,0.50875
0.9,0.15,0.2,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.3486429287511328,0.47125,0.52875
0.9,0.15,0.4,0,5.157507068276409,0.05,0.79125,5.017757068276408,0.2853950462622379,0.375,0.625
0.9,0.15,0.4,1,5.0703726712469726,0.07125000000000001,0.795,4.892060171246973,0.3925169712471188,0.5325,0.4675
0.9,0.15,0.4,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.36506562000965914,0.49625,0.50375
0.9,0.15,0.4,3,4.909022929965069,0.08375,0.795,4.705710429965069,0.36094120750135517,0.49125,0.50875
0.9,0.15,0.4,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.3494974762543279,0.47125,0.52875
0.9,0.15,0.6,0,5.157507068276409,0.05,0.79125,5.017757068276408,0.28039249625066986,0.375,0.625
0.9,0.15,0.6,1,5.0703726712469726,0.07125000000000001,0.795,4.892060171246973,0.3951031725023313,0.5325,0.4675
0.9,0.15,0.6,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3665517012359487,0.49625,0.50375
0.9,0.15,0.6,3,4.909022929965069,0.08375,0.795,4.705710429965069,0.3698391075147356,0.49125,0.50875
0.9,0.15,0.6,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.34795293126649085,0.47125,0.52875
0.9,0.15,0.8,0,5.157507068276409,0.05,0.79125,5.017757068276408,0.28185493001274153,0.375,0.625
0.9,0.15,0.8,1,5.0703726712469726,0.07125000000000001,0.795,4.892060171246973,0.39094919749800283,0.5325,0.4675
0.9,0.15,0.8,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3633467787551581,0.49625,0.50375
0.9,0.15,0.8,3,4.909022929965069,0.08375,0.795,4.705710429965069,0.36341008124850305,0.49125,0.50875
0.9,0.15,0.8,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.342444058729825,0.47125,0.52875
0.9,0.25,0.2,0,5.16138717588151,0.04875,0.7925,5.024512175881509,0.28465940375895116,0.375,0.625
0.9,0.25,0.2,1,5.078631150247155,0.06875,0.7987500000000001,4.905693650247155,0.38698219623825025,0.5325,0.4675
0.9,0.25,0.2,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3698813024982428,0.49625,0.50375
0.9,0.25,0.2,3,4.922218146941127,0.07875,0.80125,4.729280646941126,0.35832177249744745,0.49,0.51
0.9,0.25,0.2,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.35044991875565756,0.47125,0.52875
0.9,0.25,0.4,0,5.157507068276409,0.05,0.79125,5.017757068276408,0.2805336862468266,0.375,0.625
0.9,0.25,0.4,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.3935240012719987,0.5325,0.4675
0.9,0.25,0.4,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3675926162543419,0.49625,0.50375
0.9,0.25,0.4,3,4.916736893877074,0.0825,0.79625,4.716299393877074,0.3568080187335454,0.49,0.51
0.9,0.25,0.4,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.34631915250997736,0.47125,0.52875
0.9,0.25,0.6,0,5.157507068276409,0.05,0.79125,5.017757068276408,0.2788659300006202,0.375,0.625
0.9,0.25,0.6,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.39884489378209764,0.5325,0.4675
0.9,0.25,0.6,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3624981250095516,0.49625,0.50375
0.9,0.25,0.6,3,4.916736893877074,0.0825,0.79625,4.716299393877074,0.36380411499408183,0.49,0.51
0.9,0.25,0.6,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.34481380624583835,0.47125,0.52875
0.9,0.25,0.8,0,5.157507068276409,0.05,0.79125,5.017757068276408,0.27990046876197994,0.375,0.625
0.9,0.25,0.8,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.39423347625302085,0.5325,0.4675
0.9,0.25,0.8,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3661826887332609,0.49625,0.50375
0.9,0.25,0.8,3,4.916736893877074,0.0825,0.79625,4.716299393877074,0.41530906626235264,0.49,0.51
0.9,0.25,0.8,4,5.100468845979375,0.07250000000000001,0.7937500000000001,4.9175938459793755,0.3448222437430104,0.47125,0.52875
0.9,0.35,0.2,0,5.158767330714097,0.04875,0.79125,5.021892330714097,0.28510725001638093,0.375,0.625
0.9,0.35,0.2,1,5.078631150247155,0.06875,0.7987500000000001,4.905693650247155,0.3885861837363791,0.5325,0.4675
0.9,0.35,0.2,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3661262462492232,0.49625,0.50375
0.9,0.35,0.2,3,4.922218146941127,0.07875,0.80125,4.729280646941126,0.36081044248476246,0.49,0.51
0.9,0.35,0.2,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.3530241299984027,0.4725,0.5275
0.9,0.35,0.4,0,5.154887223108997,0.05,0.79,5.015137223108996,0.2873361875106184,0.375,0.625
0.9,0.35,0.4,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.3903437137500987,0.5325,0.4675
0.9,0.35,0.4,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.36286083123059143,0.49625,0.50375
0.9,0.35,0.4,3,4.916736893877074,0.0825,0.79625,4.716299393877074,0.35935365001137143,0.49,0.51
0.9,0.35,0.4,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.3482726637491851,0.4725,0.5275
0.9,0.35,0.6,0,5.154887223108997,0.05,0.79,5.015137223108996,0.27968519627052046,0.375,0.625
